"","Simulation","PosteriorProbs","Model"
"1993","exp_n298.posterior_probs",0.264537996138518,"log-probit"
"1994","exp_n298.posterior_probs",0.48296156139191,"logistic"
"1995","exp_n298.posterior_probs",0.000139645848282964,"multistage"
"1996","exp_n298.posterior_probs",0.0166014370681358,"probit"
"1997","exp_n298.posterior_probs",0.000113659137220223,"qlinear"
"1998","exp_n298.posterior_probs",0.124445271588121,"weibull"
"1999","exp_n299.posterior_probs",0.024162552463029,"gamma"
"2000","exp_n299.posterior_probs",0.000287073274435631,"hill"
"2001","exp_n299.posterior_probs",4.12237223655804e-05,"log-logistic"
"2002","exp_n299.posterior_probs",0.157862422461326,"log-probit"
"2003","exp_n299.posterior_probs",0.480895430388363,"logistic"
"2004","exp_n299.posterior_probs",2.553158740322e-08,"multistage"
"2005","exp_n299.posterior_probs",9.08849576707445e-06,"probit"
"2006","exp_n299.posterior_probs",8.70060218244029e-10,"qlinear"
"2007","exp_n299.posterior_probs",0.336742182793067,"weibull"
"2008","exp_n3.posterior_probs",0.0536021665398971,"gamma"
"2009","exp_n3.posterior_probs",0.0809573293075951,"hill"
"2010","exp_n3.posterior_probs",0.203824628866027,"log-logistic"
"2011","exp_n3.posterior_probs",0.151803724489045,"log-probit"
"2012","exp_n3.posterior_probs",0.0731443072317117,"logistic"
"2013","exp_n3.posterior_probs",0.00894158100690877,"multistage"
"2014","exp_n3.posterior_probs",0.215768226603416,"probit"
"2015","exp_n3.posterior_probs",0.139368212654997,"qlinear"
"2016","exp_n3.posterior_probs",0.0725898233004025,"weibull"
"2017","exp_n30.posterior_probs",0.0686120061834786,"gamma"
"2018","exp_n30.posterior_probs",0.0303286942799303,"hill"
"2019","exp_n30.posterior_probs",0.169123733385757,"log-logistic"
"2020","exp_n30.posterior_probs",0.215293549460801,"log-probit"
"2021","exp_n30.posterior_probs",0.268555719099418,"logistic"
"2022","exp_n30.posterior_probs",0.00111011206083174,"multistage"
"2023","exp_n30.posterior_probs",0.150572832541073,"probit"
"2024","exp_n30.posterior_probs",0.00153589169570057,"qlinear"
"2025","exp_n30.posterior_probs",0.094867461293009,"weibull"
"2026","exp_n300.posterior_probs",0.0638395775593903,"gamma"
"2027","exp_n300.posterior_probs",0.0107500005932363,"hill"
"2028","exp_n300.posterior_probs",0.0415621060368749,"log-logistic"
"2029","exp_n300.posterior_probs",0.262874008319187,"log-probit"
"2030","exp_n300.posterior_probs",0.440325182351003,"logistic"
"2031","exp_n300.posterior_probs",8.18343893996972e-05,"multistage"
"2032","exp_n300.posterior_probs",0.0209293533710624,"probit"
"2033","exp_n300.posterior_probs",0.000109944904445494,"qlinear"
"2034","exp_n300.posterior_probs",0.159527992475401,"weibull"
"2035","exp_n301.posterior_probs",0.0524548810419607,"gamma"
"2036","exp_n301.posterior_probs",0.0741506664352481,"hill"
"2037","exp_n301.posterior_probs",0.241959692541924,"log-logistic"
"2038","exp_n301.posterior_probs",0.150627379801713,"log-probit"
"2039","exp_n301.posterior_probs",0.0829502619695602,"logistic"
"2040","exp_n301.posterior_probs",0.0073141611361685,"multistage"
"2041","exp_n301.posterior_probs",0.229044113115632,"probit"
"2042","exp_n301.posterior_probs",0.0842272093018578,"qlinear"
"2043","exp_n301.posterior_probs",0.0772716346559368,"weibull"
"2044","exp_n302.posterior_probs",0.0615542652958169,"gamma"
"2045","exp_n302.posterior_probs",0.0599120243188562,"hill"
"2046","exp_n302.posterior_probs",0.231482731659436,"log-logistic"
"2047","exp_n302.posterior_probs",0.184908195239829,"log-probit"
"2048","exp_n302.posterior_probs",0.142386059720529,"logistic"
"2049","exp_n302.posterior_probs",0.00411078473378068,"multistage"
"2050","exp_n302.posterior_probs",0.200876459213378,"probit"
"2051","exp_n302.posterior_probs",0.023691819589351,"qlinear"
"2052","exp_n302.posterior_probs",0.0910776602290239,"weibull"
"2053","exp_n303.posterior_probs",0.0819103776387713,"gamma"
"2054","exp_n303.posterior_probs",0.0697718232795942,"hill"
"2055","exp_n303.posterior_probs",0.252660425949654,"log-logistic"
"2056","exp_n303.posterior_probs",0,"log-probit"
"2057","exp_n303.posterior_probs",0.169173288258554,"logistic"
"2058","exp_n303.posterior_probs",0.00452203331291459,"multistage"
"2059","exp_n303.posterior_probs",0.30225154180339,"probit"
"2060","exp_n303.posterior_probs",0.0193124486867726,"qlinear"
"2061","exp_n303.posterior_probs",0.10039806107035,"weibull"
"2062","exp_n304.posterior_probs",0.0612618648119621,"gamma"
"2063","exp_n304.posterior_probs",0.0684740763717379,"hill"
"2064","exp_n304.posterior_probs",0.271899169750163,"log-logistic"
"2065","exp_n304.posterior_probs",0.223492397586346,"log-probit"
"2066","exp_n304.posterior_probs",0,"logistic"
"2067","exp_n304.posterior_probs",0.00536458925814588,"multistage"
"2068","exp_n304.posterior_probs",0.234762460183728,"probit"
"2069","exp_n304.posterior_probs",0.0275510865135662,"qlinear"
"2070","exp_n304.posterior_probs",0.10719435552435,"weibull"
"2071","exp_n305.posterior_probs",0.0882652075570922,"gamma"
"2072","exp_n305.posterior_probs",0.031922088683845,"hill"
"2073","exp_n305.posterior_probs",0.116903194960092,"log-logistic"
"2074","exp_n305.posterior_probs",0.247317273046157,"log-probit"
"2075","exp_n305.posterior_probs",0.337376423988599,"logistic"
"2076","exp_n305.posterior_probs",0.00117412470912294,"multistage"
"2077","exp_n305.posterior_probs",0.0878265158629938,"probit"
"2078","exp_n305.posterior_probs",0.0024044605014405,"qlinear"
"2079","exp_n305.posterior_probs",0.0868107106906576,"weibull"
"2080","exp_n306.posterior_probs",0.0643234650568526,"gamma"
"2081","exp_n306.posterior_probs",0.0253747986146104,"hill"
"2082","exp_n306.posterior_probs",0.0962396393669693,"log-logistic"
"2083","exp_n306.posterior_probs",0.258835541215705,"log-probit"
"2084","exp_n306.posterior_probs",0.349522819841794,"logistic"
"2085","exp_n306.posterior_probs",0.000425767842443999,"multistage"
"2086","exp_n306.posterior_probs",0.0579102491316034,"probit"
"2087","exp_n306.posterior_probs",0.000581136308254718,"qlinear"
"2088","exp_n306.posterior_probs",0.146786582621767,"weibull"
"2089","exp_n307.posterior_probs",0.0648924684422653,"gamma"
"2090","exp_n307.posterior_probs",0.0391023923148643,"hill"
"2091","exp_n307.posterior_probs",0.151429681372081,"log-logistic"
"2092","exp_n307.posterior_probs",0.242391787267178,"log-probit"
"2093","exp_n307.posterior_probs",0.268157858595539,"logistic"
"2094","exp_n307.posterior_probs",0.00150340467311911,"multistage"
"2095","exp_n307.posterior_probs",0.106472946195944,"probit"
"2096","exp_n307.posterior_probs",0.00403113210478157,"qlinear"
"2097","exp_n307.posterior_probs",0.122018329034228,"weibull"
"2098","exp_n308.posterior_probs",0,"gamma"
"2099","exp_n308.posterior_probs",0.0776620052508717,"hill"
"2100","exp_n308.posterior_probs",0.245443057307394,"log-logistic"
"2101","exp_n308.posterior_probs",0.158581250093346,"log-probit"
"2102","exp_n308.posterior_probs",0.090675879120407,"logistic"
"2103","exp_n308.posterior_probs",0.00606884490302182,"multistage"
"2104","exp_n308.posterior_probs",0.265777195628836,"probit"
"2105","exp_n308.posterior_probs",0.0735940469344032,"qlinear"
"2106","exp_n308.posterior_probs",0.08219772076172,"weibull"
"2107","exp_n309.posterior_probs",0.055150987102852,"gamma"
"2108","exp_n309.posterior_probs",0.00677069466708031,"hill"
"2109","exp_n309.posterior_probs",0.0190968545879015,"log-logistic"
"2110","exp_n309.posterior_probs",0.248334459018196,"log-probit"
"2111","exp_n309.posterior_probs",0.510035986377774,"logistic"
"2112","exp_n309.posterior_probs",3.62971724923505e-05,"multistage"
"2113","exp_n309.posterior_probs",0.0085249815725512,"probit"
"2114","exp_n309.posterior_probs",1.80979531075019e-05,"qlinear"
"2115","exp_n309.posterior_probs",0.152031641548045,"weibull"
"2116","exp_n31.posterior_probs",0.0369500047906907,"gamma"
"2117","exp_n31.posterior_probs",0.0012312258666141,"hill"
"2118","exp_n31.posterior_probs",0.000417570850227105,"log-logistic"
"2119","exp_n31.posterior_probs",0.208602856596897,"log-probit"
"2120","exp_n31.posterior_probs",0.582732904897659,"logistic"
"2121","exp_n31.posterior_probs",1.2824954051294e-06,"multistage"
"2122","exp_n31.posterior_probs",0.000157464119454775,"probit"
"2123","exp_n31.posterior_probs",5.09108883566804e-07,"qlinear"
"2124","exp_n31.posterior_probs",0.169906181274169,"weibull"
"2125","exp_n310.posterior_probs",0.0508163359415988,"gamma"
"2126","exp_n310.posterior_probs",0.00445590672217229,"hill"
"2127","exp_n310.posterior_probs",0.0334677858127006,"log-logistic"
"2128","exp_n310.posterior_probs",0.224637634065404,"log-probit"
"2129","exp_n310.posterior_probs",0.507957279924751,"logistic"
"2130","exp_n310.posterior_probs",2.4444915962529e-05,"multistage"
"2131","exp_n310.posterior_probs",0.0142499591111298,"probit"
"2132","exp_n310.posterior_probs",3.98135211993044e-06,"qlinear"
"2133","exp_n310.posterior_probs",0.164386672154161,"weibull"
"2134","exp_n311.posterior_probs",0.0593231041443959,"gamma"
"2135","exp_n311.posterior_probs",0.0593367280075332,"hill"
"2136","exp_n311.posterior_probs",0.202150252610688,"log-logistic"
"2137","exp_n311.posterior_probs",0.213539098405906,"log-probit"
"2138","exp_n311.posterior_probs",0.184207713542259,"logistic"
"2139","exp_n311.posterior_probs",0.00338165557468125,"multistage"
"2140","exp_n311.posterior_probs",0.150322015770283,"probit"
"2141","exp_n311.posterior_probs",0.0235435446981124,"qlinear"
"2142","exp_n311.posterior_probs",0.104195887246142,"weibull"
"2143","exp_n312.posterior_probs",0.0746141793006859,"gamma"
"2144","exp_n312.posterior_probs",0.0672779232125315,"hill"
"2145","exp_n312.posterior_probs",0.223841159179046,"log-logistic"
"2146","exp_n312.posterior_probs",0.186300727877236,"log-probit"
"2147","exp_n312.posterior_probs",0.133052033764729,"logistic"
"2148","exp_n312.posterior_probs",0.00362736711249435,"multistage"
"2149","exp_n312.posterior_probs",0.179938556400131,"probit"
"2150","exp_n312.posterior_probs",0.04521818229295,"qlinear"
"2151","exp_n312.posterior_probs",0.0861298708601959,"weibull"
"2152","exp_n313.posterior_probs",0.0478608065344045,"gamma"
"2153","exp_n313.posterior_probs",0.0498875205544434,"hill"
"2154","exp_n313.posterior_probs",0.221707405974271,"log-logistic"
"2155","exp_n313.posterior_probs",0.194745267974639,"log-probit"
"2156","exp_n313.posterior_probs",0.179462427582678,"logistic"
"2157","exp_n313.posterior_probs",0.00392836800181503,"multistage"
"2158","exp_n313.posterior_probs",0.170297623221361,"probit"
"2159","exp_n313.posterior_probs",0.00853785487268836,"qlinear"
"2160","exp_n313.posterior_probs",0.1235727252837,"weibull"
"2161","exp_n314.posterior_probs",0.0519573171096676,"gamma"
"2162","exp_n314.posterior_probs",0.0582242381041308,"hill"
"2163","exp_n314.posterior_probs",0.249565430944822,"log-logistic"
"2164","exp_n314.posterior_probs",0.175982369761197,"log-probit"
"2165","exp_n314.posterior_probs",0.125801610897544,"logistic"
"2166","exp_n314.posterior_probs",0.00382465226615373,"multistage"
"2167","exp_n314.posterior_probs",0.214239730326584,"probit"
"2168","exp_n314.posterior_probs",0.027382803517841,"qlinear"
"2169","exp_n314.posterior_probs",0.0930218470720592,"weibull"
"2170","exp_n315.posterior_probs",0.0419969703240261,"gamma"
"2171","exp_n315.posterior_probs",0.0567956596709942,"hill"
"2172","exp_n315.posterior_probs",0.169794440012603,"log-logistic"
"2173","exp_n315.posterior_probs",0.243394691015315,"log-probit"
"2174","exp_n315.posterior_probs",0.241299548643671,"logistic"
"2175","exp_n315.posterior_probs",0.00106072842933086,"multistage"
"2176","exp_n315.posterior_probs",0.117195239542571,"probit"
"2177","exp_n315.posterior_probs",0.0125346198328696,"qlinear"
"2178","exp_n315.posterior_probs",0.115928102528619,"weibull"
"2179","exp_n316.posterior_probs",0.054447641483242,"gamma"
"2180","exp_n316.posterior_probs",0.0140867564658972,"hill"
"2181","exp_n316.posterior_probs",0.045009733306045,"log-logistic"
"2182","exp_n316.posterior_probs",0.257846720197594,"log-probit"
"2183","exp_n316.posterior_probs",0.405823728292579,"logistic"
"2184","exp_n316.posterior_probs",0.000187898032427653,"multistage"
"2185","exp_n316.posterior_probs",0.0236232221811121,"probit"
"2186","exp_n316.posterior_probs",0.000191588169033131,"qlinear"
"2187","exp_n316.posterior_probs",0.198782711872069,"weibull"
"2188","exp_n317.posterior_probs",0.0951107513964817,"gamma"
"2189","exp_n317.posterior_probs",0.0602168842520414,"hill"
"2190","exp_n317.posterior_probs",0.161570286388162,"log-logistic"
"2191","exp_n317.posterior_probs",0.226937818531394,"log-probit"
"2192","exp_n317.posterior_probs",0.22490130245827,"logistic"
"2193","exp_n317.posterior_probs",0.00218628293853407,"multistage"
"2194","exp_n317.posterior_probs",0.117695950292236,"probit"
"2195","exp_n317.posterior_probs",0.020019469551728,"qlinear"
"2196","exp_n317.posterior_probs",0.0913612541911529,"weibull"
"2197","exp_n318.posterior_probs",0.0465455726844904,"gamma"
"2198","exp_n318.posterior_probs",0.0736134149681003,"hill"
"2199","exp_n318.posterior_probs",0.247050478594366,"log-logistic"
"2200","exp_n318.posterior_probs",0.150564612453405,"log-probit"
"2201","exp_n318.posterior_probs",0.0844902035230115,"logistic"
"2202","exp_n318.posterior_probs",0.00700860587996591,"multistage"
"2203","exp_n318.posterior_probs",0.231289582682295,"probit"
"2204","exp_n318.posterior_probs",0.0803500682710276,"qlinear"
"2205","exp_n318.posterior_probs",0.0790874609433387,"weibull"
"2206","exp_n319.posterior_probs",0.0488884750575933,"gamma"
"2207","exp_n319.posterior_probs",0.0846840567481421,"hill"
"2208","exp_n319.posterior_probs",0.159626811711525,"log-logistic"
"2209","exp_n319.posterior_probs",0.148677720846856,"log-probit"
"2210","exp_n319.posterior_probs",0.0600642082693598,"logistic"
"2211","exp_n319.posterior_probs",0.00795462457694837,"multistage"
"2212","exp_n319.posterior_probs",0.197850918250002,"probit"
"2213","exp_n319.posterior_probs",0.218807302543538,"qlinear"
"2214","exp_n319.posterior_probs",0.0734458819960341,"weibull"
"2215","exp_n32.posterior_probs",0.0610018665903377,"gamma"
"2216","exp_n32.posterior_probs",0.0832740851682936,"hill"
"2217","exp_n32.posterior_probs",0.127622433990518,"log-logistic"
"2218","exp_n32.posterior_probs",0.143641613256155,"log-probit"
"2219","exp_n32.posterior_probs",0.0531876121105668,"logistic"
"2220","exp_n32.posterior_probs",0.01498688082924,"multistage"
"2221","exp_n32.posterior_probs",0.189876157088374,"probit"
"2222","exp_n32.posterior_probs",0.251769853876603,"qlinear"
"2223","exp_n32.posterior_probs",0.0746394970899122,"weibull"
"2224","exp_n320.posterior_probs",0.0819418497187823,"gamma"
"2225","exp_n320.posterior_probs",0.0747855180259102,"hill"
"2226","exp_n320.posterior_probs",0.154335102393309,"log-logistic"
"2227","exp_n320.posterior_probs",0.168665690572389,"log-probit"
"2228","exp_n320.posterior_probs",0.0991735010677909,"logistic"
"2229","exp_n320.posterior_probs",0.00804853010701248,"multistage"
"2230","exp_n320.posterior_probs",0.263928296222258,"probit"
"2231","exp_n320.posterior_probs",0.0726626712411992,"qlinear"
"2232","exp_n320.posterior_probs",0.0764588406513489,"weibull"
"2233","exp_n321.posterior_probs",0.0622278891429913,"gamma"
"2234","exp_n321.posterior_probs",0.0754612057301321,"hill"
"2235","exp_n321.posterior_probs",0.195923857456492,"log-logistic"
"2236","exp_n321.posterior_probs",0.150110750262603,"log-probit"
"2237","exp_n321.posterior_probs",0.0843268546708801,"logistic"
"2238","exp_n321.posterior_probs",0.0114059261511597,"multistage"
"2239","exp_n321.posterior_probs",0.257619092453012,"probit"
"2240","exp_n321.posterior_probs",0.0886311210094087,"qlinear"
"2241","exp_n321.posterior_probs",0.0742933031233214,"weibull"
"2242","exp_n322.posterior_probs",0.0896183921185784,"gamma"
"2243","exp_n322.posterior_probs",0.0525862356031527,"hill"
"2244","exp_n322.posterior_probs",0.202963705299883,"log-logistic"
"2245","exp_n322.posterior_probs",0,"log-probit"
"2246","exp_n322.posterior_probs",0.365647024753311,"logistic"
"2247","exp_n322.posterior_probs",0.00157924090408511,"multistage"
"2248","exp_n322.posterior_probs",0.160256678533985,"probit"
"2249","exp_n322.posterior_probs",0.00554519820177927,"qlinear"
"2250","exp_n322.posterior_probs",0.121803524585226,"weibull"
"2251","exp_n323.posterior_probs",0.114849059168599,"gamma"
"2252","exp_n323.posterior_probs",0.0591430867374413,"hill"
"2253","exp_n323.posterior_probs",0.159381934048897,"log-logistic"
"2254","exp_n323.posterior_probs",0.391399182842833,"log-probit"
"2255","exp_n323.posterior_probs",0,"logistic"
"2256","exp_n323.posterior_probs",0.00162853539907475,"multistage"
"2257","exp_n323.posterior_probs",0.105105331089321,"probit"
"2258","exp_n323.posterior_probs",0.00794166944092428,"qlinear"
"2259","exp_n323.posterior_probs",0.160551201272909,"weibull"
"2260","exp_n324.posterior_probs",0.0796655101992279,"gamma"
"2261","exp_n324.posterior_probs",0.0579240484904957,"hill"
"2262","exp_n324.posterior_probs",0.198430535539967,"log-logistic"
"2263","exp_n324.posterior_probs",0.212188746092271,"log-probit"
"2264","exp_n324.posterior_probs",0.183374527843302,"logistic"
"2265","exp_n324.posterior_probs",0.00197324045754167,"multistage"
"2266","exp_n324.posterior_probs",0.14881902153341,"probit"
"2267","exp_n324.posterior_probs",0.0142635229432327,"qlinear"
