set,Dose,N,Effect
exp_n118,0.000103021,10,7
exp_n118,0.000105556,5,5
exp_n118,0.000131775,5,0
exp_n118,0.000144801,10,4
exp_n118,0.000145374,9,2
exp_n118,0.000148708,3,0
exp_n118,0.000153188,10,2
exp_n118,0.000155871,5,0
exp_n118,0.000158978,9,0
exp_n118,0.000162079,10,0
exp_n118,0.000167886,10,3
exp_n118,0.00016994,5,5
exp_n118,0.000171584,5,0
exp_n118,0.000174495,3,3
exp_n118,0.00017896,5,5
exp_n118,0.000189247,5,4
exp_n118,0.000194346,5,0
exp_n118,0.000206636,3,2
exp_n118,0.000229003,9,0
exp_n118,0.000230016,5,3
exp_n118,0.000230439,9,6
exp_n118,0.00023945,10,7
exp_n118,0.000247234,9,0
exp_n118,0.000262026,10,10
exp_n118,0.00026627,3,3
exp_n118,0.000281213,10,8
exp_n118,0.000299581,3,3
exp_n118,0.000309833,5,5
exp_n118,0.000319099,10,7
exp_n118,0.000329571,9,1
exp_n118,0.000363378,5,0
exp_n118,0.000409019,9,2
exp_n119,0,285,0
exp_n119,6.92E-05,9,6
exp_n119,6.94E-05,5,0
exp_n119,7.12E-05,5,1
exp_n119,7.13E-05,9,5
exp_n119,7.34E-05,9,8
exp_n119,8.28E-05,10,6
exp_n119,8.40E-05,10,2
exp_n119,8.50E-05,5,5
exp_n119,0.000118635,3,0
exp_n119,0.000124785,5,2
exp_n119,0.000127775,5,0
exp_n119,0.000127931,10,2
exp_n119,0.000133162,10,4
exp_n119,0.000133603,5,5
exp_n119,0.000138773,5,2
exp_n119,0.000144854,5,4
exp_n119,0.000145447,9,0
exp_n119,0.000146588,10,2
exp_n119,0.000147274,3,1
exp_n119,0.000153291,10,4
exp_n119,0.000153724,9,0
exp_n119,0.000158146,5,0
exp_n119,0.000172488,5,0
exp_n119,0.000179357,9,0
exp_n119,0.000180007,10,8
exp_n119,0.000180902,9,2
exp_n119,0.000187843,9,3
exp_n119,0.000196746,5,0
exp_n119,0.000202999,3,2
exp_n119,0.000210916,10,10
exp_n119,0.000212517,3,2
exp_n119,0.000220162,10,5
exp_n119,0.000226409,9,0
exp_n119,0.000251935,3,3
exp_n119,0.000256998,10,8
exp_n119,0.000258805,5,5
exp_n119,0.000292152,5,0
exp_n119,0.000371876,9,1
exp_n12,0,285,0
exp_n12,7.20E-05,9,6
exp_n12,7.21E-05,5,0
exp_n12,7.49E-05,9,6
exp_n12,7.50E-05,5,0
exp_n12,7.57E-05,10,2
exp_n12,7.79E-05,9,9
exp_n12,8.27E-05,10,5
exp_n12,9.73E-05,5,5
exp_n12,0.000124841,10,2
exp_n12,0.000129227,5,0
exp_n12,0.000129403,10,2
exp_n12,0.000135619,5,0
exp_n12,0.00013639,5,4
exp_n12,0.000136624,3,0
exp_n12,0.000138171,9,3
exp_n12,0.000143371,5,1
exp_n12,0.000143585,5,3
exp_n12,0.000146517,10,3
exp_n12,0.000147142,9,0
exp_n12,0.000148205,3,2
exp_n12,0.000149239,9,6
exp_n12,0.00014942,10,0
exp_n12,0.000159369,5,5
exp_n12,0.000178766,5,0
exp_n12,0.000186594,5,0
exp_n12,0.000187231,3,2
exp_n12,0.000194238,9,1
exp_n12,0.000203059,10,10
exp_n12,0.000211081,3,3
exp_n12,0.000214467,3,3
exp_n12,0.000225024,10,7
exp_n12,0.00022661,9,1
exp_n12,0.00025299,9,0
exp_n12,0.000257679,5,5
exp_n12,0.000260187,10,7
exp_n12,0.000286307,10,9
exp_n12,0.000288642,9,1
exp_n12,0.000292903,5,2
exp_n120,0,285,0
exp_n120,6.84E-05,9,8
exp_n120,6.84E-05,5,0
exp_n120,7.03E-05,9,6
exp_n120,7.04E-05,5,2
exp_n120,7.23E-05,9,9
exp_n120,7.32E-05,10,6
exp_n120,8.05E-05,10,1
exp_n120,8.18E-05,5,5
exp_n120,0.000122799,10,4
exp_n120,0.000122909,3,0
exp_n120,0.000126711,10,1
exp_n120,0.000127594,5,2
exp_n120,0.000130506,5,3
exp_n120,0.000131616,5,0
exp_n120,0.000135593,5,5
exp_n120,0.000141643,9,7
exp_n120,0.000143107,10,1
exp_n120,0.000144468,10,6
exp_n120,0.000145718,9,0
exp_n120,0.000151826,5,4
exp_n120,0.000153863,3,2
exp_n120,0.000154873,9,2
exp_n120,0.000163894,5,0
exp_n120,0.00017382,3,3
exp_n120,0.000181226,5,0
exp_n120,0.00019316,10,8
exp_n120,0.000193492,5,0
exp_n120,0.000200646,10,10
exp_n120,0.00020483,9,0
exp_n120,0.000222861,3,2
exp_n120,0.000224409,9,0
exp_n120,0.000225466,10,5
exp_n120,0.000232782,9,2
exp_n120,0.00024431,5,5
exp_n120,0.000261903,10,10
exp_n120,0.000303945,5,0
exp_n120,0.00031064,9,2
exp_n120,0.000328472,3,3
exp_n121,0,285,0
exp_n121,6.94E-05,5,0
exp_n121,6.96E-05,9,8
exp_n121,7.15E-05,9,8
exp_n121,7.15E-05,5,1
exp_n121,7.36E-05,9,9
exp_n121,7.86E-05,10,4
exp_n121,8.29E-05,10,4
exp_n121,8.43E-05,5,5
exp_n121,0.000121544,5,0
exp_n121,0.000124407,5,2
exp_n121,0.000127666,3,1
exp_n121,0.000134889,10,1
exp_n121,0.000135673,10,2
exp_n121,0.000136373,9,0
exp_n121,0.000137151,10,1
exp_n121,0.000143655,3,2
exp_n121,0.000147689,9,4
exp_n121,0.000147718,5,0
exp_n121,0.000148358,10,2
exp_n121,0.000148786,5,5
exp_n121,0.000155351,5,4
exp_n121,0.000155722,5,4
exp_n121,0.000165961,9,6
exp_n121,0.000169291,5,0
exp_n121,0.000180108,10,7
exp_n121,0.000180125,3,3
exp_n121,0.000181174,10,10
exp_n121,0.000193065,9,2
exp_n121,0.000215491,5,0
exp_n121,0.000218544,5,5
exp_n121,0.000227726,10,5
exp_n121,0.000234466,10,8
exp_n121,0.000237662,9,0
exp_n121,0.000246298,3,3
exp_n121,0.000271547,3,3
exp_n121,0.000272239,5,1
exp_n121,0.000321598,9,0
exp_n121,0.000424289,9,1
exp_n122,0,285,0
exp_n122,6.64E-05,9,5
exp_n122,6.66E-05,5,0
exp_n122,6.81E-05,9,4
exp_n122,6.81E-05,5,1
exp_n122,6.96E-05,9,9
exp_n122,7.53E-05,10,4
exp_n122,7.67E-05,10,2
exp_n122,8.44E-05,5,5
exp_n122,0.000117135,10,3
exp_n122,0.00011849,5,3
exp_n122,0.000118931,5,0
exp_n122,0.000123444,10,1
exp_n122,0.000125144,5,3
exp_n122,0.000126451,3,0
exp_n122,0.000131313,10,2
exp_n122,0.000131424,5,0
exp_n122,0.0001335,3,1
exp_n122,0.000134871,10,1
exp_n122,0.000145118,5,5
exp_n122,0.000147217,9,0
exp_n122,0.000148216,9,5
exp_n122,0.000151508,5,3
exp_n122,0.000156799,9,4
exp_n122,0.000176516,5,0
exp_n122,0.000181054,5,0
exp_n122,0.000182183,10,8
exp_n122,0.000182391,3,3
exp_n122,0.000182953,9,2
exp_n122,0.000187773,10,10
exp_n122,0.000209994,3,3
exp_n122,0.000216016,10,9
exp_n122,0.000225721,9,0
exp_n122,0.000238746,5,5
exp_n122,0.000246443,10,6
exp_n122,0.000253539,3,1
exp_n122,0.000292415,5,3
exp_n122,0.000392141,9,2
exp_n122,0.000398172,9,1
exp_n123,0,285,0
exp_n123,6.66E-05,5,0
exp_n123,6.67E-05,9,4
exp_n123,6.82E-05,5,3
exp_n123,6.82E-05,9,4
exp_n123,6.98E-05,9,9
exp_n123,7.31E-05,10,6
exp_n123,8.28E-05,10,0
exp_n123,8.47E-05,5,5
exp_n123,0.000114367,10,3
exp_n123,0.000117262,5,0
exp_n123,0.000126297,3,1
exp_n123,0.000131242,9,4
exp_n123,0.000133048,10,0
exp_n123,0.000134024,5,5
exp_n123,0.000134442,5,2
exp_n123,0.000135136,10,2
exp_n123,0.00013805,5,0
exp_n123,0.00014413,3,3
exp_n123,0.000145211,10,1
exp_n123,0.000147681,9,0
exp_n123,0.000154595,5,0
exp_n123,0.000155528,5,3
exp_n123,0.000155631,5,3
exp_n123,0.00016137,9,6
exp_n123,0.000164263,10,10
exp_n123,0.000165362,3,2
exp_n123,0.000183033,10,9
exp_n123,0.000194023,9,0
exp_n123,0.000203454,5,5
exp_n123,0.000217174,3,3
exp_n123,0.000229473,9,0
exp_n123,0.000238982,5,0
exp_n123,0.000245513,10,9
exp_n123,0.000247875,3,3
exp_n123,0.000257558,5,1
exp_n123,0.000271451,10,6
exp_n123,0.000298655,9,3
exp_n123,0.000430776,9,1
exp_n124,0,285,0
exp_n124,7.02E-05,9,6
exp_n124,7.02E-05,5,0
exp_n124,7.25E-05,5,0
exp_n124,7.27E-05,9,4
exp_n124,7.51E-05,9,8
exp_n124,8.27E-05,5,5
exp_n124,8.81E-05,10,7
exp_n124,9.46E-05,10,2
exp_n124,0.000120525,5,2
exp_n124,0.000125175,10,0
exp_n124,0.000127141,5,0
exp_n124,0.000132325,10,5
exp_n124,0.000135831,9,0
exp_n124,0.000136114,5,0
exp_n124,0.000136145,3,1
exp_n124,0.000141281,3,2
exp_n124,0.000146517,5,3
exp_n124,0.000147163,9,1
exp_n124,0.000148817,10,3
exp_n124,0.00014968,10,4
exp_n124,0.000151052,5,3
exp_n124,0.000153637,5,5
exp_n124,0.000163282,5,0
exp_n124,0.000164742,9,4
exp_n124,0.000166906,5,1
exp_n124,0.000172944,5,0
exp_n124,0.000180533,9,0
exp_n124,0.000187442,10,7
exp_n124,0.000187447,3,3
exp_n124,0.000190578,10,10
exp_n124,0.000205204,9,0
exp_n124,0.000213319,3,1
exp_n124,0.000230534,9,1
exp_n124,0.000241291,10,2
exp_n124,0.000254781,3,3
exp_n124,0.000270488,9,0
exp_n124,0.000276512,10,9
exp_n124,0.000322524,5,5
exp_n125,0,285,0
exp_n125,6.75E-05,9,5
exp_n125,6.76E-05,5,0
exp_n125,6.90E-05,5,2
exp_n125,6.90E-05,9,5
exp_n125,7.06E-05,9,7
exp_n125,7.65E-05,10,2
exp_n125,7.74E-05,10,6
exp_n125,8.23E-05,5,5
exp_n125,0.000117008,5,0
exp_n125,0.000120144,10,3
exp_n125,0.000120322,10,1
exp_n125,0.000125592,5,3
exp_n125,0.000125972,3,0
exp_n125,0.000139875,5,0
exp_n125,0.000139976,9,7
exp_n125,0.000140933,5,4
exp_n125,0.000141867,10,5
exp_n125,0.000142951,9,0
exp_n125,0.000143261,5,2
exp_n125,0.000145213,10,1
exp_n125,0.000147463,9,2
exp_n125,0.000147489,5,4
exp_n125,0.000150534,3,3
exp_n125,0.000165754,5,0
exp_n125,0.000167707,3,3
exp_n125,0.000171631,9,0
exp_n125,0.000171925,10,6
exp_n125,0.000178979,10,10
exp_n125,0.000208932,9,0
exp_n125,0.000215192,9,3
exp_n125,0.000237841,10,7
exp_n125,0.000246655,10,9
exp_n125,0.000249491,3,3
exp_n125,0.000260464,5,1
exp_n125,0.000265392,5,5
exp_n125,0.000310962,5,0
exp_n125,0.000320558,9,2
exp_n125,0.000389468,3,3
exp_n126,0,285,0
exp_n126,7.36E-05,5,0
exp_n126,7.37E-05,9,4
exp_n126,7.67E-05,9,8
exp_n126,7.68E-05,5,2
exp_n126,7.98E-05,9,9
exp_n126,8.39E-05,10,1
exp_n126,9.27E-05,5,5
exp_n126,9.29E-05,10,8
exp_n126,0.000114167,5,0
exp_n126,0.000128421,10,0
exp_n126,0.000129724,10,1
exp_n126,0.000140398,5,1
exp_n126,0.000141615,10,1
exp_n126,0.000144018,3,0
exp_n126,0.000145695,9,0
exp_n126,0.000146198,5,3
exp_n126,0.000147363,10,4
exp_n126,0.000149786,5,0
exp_n126,0.000155074,9,3
exp_n126,0.000163762,5,5
exp_n126,0.000170717,3,0
exp_n126,0.000171295,9,0
exp_n126,0.000173535,5,0
exp_n126,0.000175038,3,1
exp_n126,0.000175318,5,2
exp_n126,0.000192875,9,6
exp_n126,0.000203215,10,10
exp_n126,0.000211244,5,1
exp_n126,0.000214538,10,6
exp_n126,0.000216591,9,2
exp_n126,0.000219777,9,0
exp_n126,0.000223724,5,0
exp_n126,0.000223934,3,3
exp_n126,0.000248227,5,5
exp_n126,0.000259029,10,10
exp_n126,0.000271264,3,2
exp_n126,0.000289404,10,4
exp_n126,0.000339104,9,1
exp_n127,0,285,0
exp_n127,6.54E-05,9,7
exp_n127,6.54E-05,5,0
exp_n127,6.67E-05,9,3
exp_n127,6.68E-05,5,4
exp_n127,6.80E-05,9,9
exp_n127,7.39E-05,10,4
exp_n127,7.55E-05,10,3
exp_n127,8.28E-05,5,5
exp_n127,0.000111325,3,1
exp_n127,0.000120747,10,4
exp_n127,0.000121565,9,0
exp_n127,0.000121762,5,0
exp_n127,0.000123693,10,3
exp_n127,0.00012609,5,0
exp_n127,0.000127901,5,5
exp_n127,0.000131737,5,4
exp_n127,0.000137781,10,2
exp_n127,0.000140903,3,1
exp_n127,0.000140974,9,0
exp_n127,0.00014438,5,4
exp_n127,0.000145177,10,3
exp_n127,0.000155952,5,0
exp_n127,0.000160471,9,2
exp_n127,0.000161425,9,6
exp_n127,0.000173685,3,3
exp_n127,0.000175367,10,10
exp_n127,0.000181049,5,0
exp_n127,0.000181453,10,10
exp_n127,0.000182927,5,0
exp_n127,0.000214185,10,9
exp_n127,0.000219019,9,0
exp_n127,0.00022542,10,4
exp_n127,0.000234647,3,3
exp_n127,0.000237495,5,5
exp_n127,0.000281225,9,0
exp_n127,0.000291463,9,2
exp_n127,0.000318146,3,3
exp_n127,0.000327028,5,0
exp_n128,0,285,0
exp_n128,7.74E-05,5,0
exp_n128,7.75E-05,9,2
exp_n128,8.12E-05,9,5
exp_n128,8.13E-05,5,2
exp_n128,8.27E-05,10,3
exp_n128,8.52E-05,9,9
exp_n128,8.70E-05,5,5
exp_n128,9.33E-05,10,4
exp_n128,0.000121995,5,0
exp_n128,0.000128004,10,3
exp_n128,0.00013133,10,3
exp_n128,0.000137034,5,1
exp_n128,0.000142428,3,0
exp_n128,0.000154093,5,4
exp_n128,0.00015911,10,3
exp_n128,0.000161056,3,0
exp_n128,0.000161847,10,1
exp_n128,0.000162429,9,0
exp_n128,0.000165778,5,2
exp_n128,0.000166797,9,7
exp_n128,0.000167487,9,4
exp_n128,0.000170722,5,0
exp_n128,0.000179925,5,0
exp_n128,0.000190759,5,4
exp_n128,0.000207508,9,1
exp_n128,0.000221447,3,3
exp_n128,0.000234042,10,8
exp_n128,0.000234124,9,2
exp_n128,0.000235066,3,2
exp_n128,0.000243816,10,10
exp_n128,0.000253101,9,0
exp_n128,0.000253439,5,1
exp_n128,0.000271198,5,5
exp_n128,0.000271803,10,5
exp_n128,0.000276357,10,7
exp_n128,0.000297815,9,1
exp_n128,0.000335293,3,3
exp_n128,0.000345516,5,0
exp_n129,0,285,0
exp_n129,6.98E-05,9,3
exp_n129,6.99E-05,5,0
exp_n129,7.19E-05,5,2
exp_n129,7.19E-05,9,6
exp_n129,7.40E-05,9,9
exp_n129,8.16E-05,5,5
exp_n129,8.26E-05,10,7
exp_n129,8.91E-05,10,4
exp_n129,0.000120796,10,1
exp_n129,0.000122434,10,4
exp_n129,0.000128586,3,0
exp_n129,0.000129702,5,2
exp_n129,0.00013661,5,0
exp_n129,0.000138535,9,0
exp_n129,0.00014322,5,5
exp_n129,0.000147935,3,0
exp_n129,0.000149004,5,5
exp_n129,0.000149938,9,2
exp_n129,0.00015293,10,2
exp_n129,0.000156878,10,2
exp_n129,0.000157418,9,4
exp_n129,0.000159114,5,4
exp_n129,0.000168447,5,0
exp_n129,0.000169285,5,0
exp_n129,0.000172435,9,0
exp_n129,0.000187299,10,9
exp_n129,0.000193488,3,2
exp_n129,0.000193831,3,2
exp_n129,0.00020175,10,10
exp_n129,0.000224208,9,0
exp_n129,0.000251112,10,9
exp_n129,0.000254491,5,5
exp_n129,0.000278903,10,7
exp_n129,0.00029569,9,1
exp_n129,0.000320726,5,1
exp_n129,0.000347274,3,3
exp_n129,0.000383793,9,1
exp_n129,0.000386522,5,0
exp_n13,0,285,0
exp_n13,7.06E-05,5,0
exp_n13,7.06E-05,9,7
exp_n13,7.28E-05,9,7
exp_n13,7.29E-05,5,2
exp_n13,7.50E-05,9,9
exp_n13,7.62E-05,5,5
exp_n13,8.70E-05,10,4
exp_n13,8.73E-05,10,4
exp_n13,0.000117797,5,0
exp_n13,0.000127232,10,2
exp_n13,0.00012861,3,1
exp_n13,0.000136363,5,3
exp_n13,0.000137488,10,0
exp_n13,0.000137726,9,0
exp_n13,0.000140037,5,2
exp_n13,0.000141828,3,2
exp_n13,0.000147525,10,5
exp_n13,0.000147944,10,5
exp_n13,0.000152335,5,4
exp_n13,0.000155557,5,0
exp_n13,0.000165967,5,4
exp_n13,0.000166579,9,4
exp_n13,0.000167555,9,8
exp_n13,0.000183882,5,0
exp_n13,0.0001867,3,2
exp_n13,0.000189289,5,0
exp_n13,0.000189848,10,10
exp_n13,0.000191205,9,2
exp_n13,0.000193308,10,8
exp_n13,0.000209199,3,3
exp_n13,0.000213004,10,4
exp_n13,0.000213326,9,0
exp_n13,0.000242799,10,10
exp_n13,0.000263409,5,5
exp_n13,0.000273448,3,3
exp_n13,0.000280799,5,0
exp_n13,0.00031188,9,2
exp_n13,0.000386895,9,4
exp_n130,0,285,0
exp_n130,6.56E-05,5,0
exp_n130,6.56E-05,9,6
exp_n130,6.71E-05,5,2
exp_n130,6.71E-05,9,5
exp_n130,6.85E-05,9,9
exp_n130,7.80E-05,10,8
exp_n130,8.09E-05,10,2
exp_n130,8.23E-05,5,5
exp_n130,0.000117596,3,0
exp_n130,0.000118199,10,1
exp_n130,0.000118667,5,0
exp_n130,0.00012004,5,3
exp_n130,0.000128973,10,2
exp_n130,0.000129088,9,2
exp_n130,0.000130306,5,3
exp_n130,0.000131334,10,6
exp_n130,0.000139247,5,0
exp_n130,0.000143906,5,4
exp_n130,0.000144171,5,3
exp_n130,0.000144432,10,1
exp_n130,0.000144765,9,7
exp_n130,0.000145106,3,1
exp_n130,0.000151287,9,0
exp_n130,0.000158579,3,3
exp_n130,0.000159239,5,0
exp_n130,0.000164377,9,1
exp_n130,0.000177566,9,4
exp_n130,0.000199116,10,8
exp_n130,0.000201505,5,5
exp_n130,0.00020405,10,4
exp_n130,0.000208754,9,0
exp_n130,0.000209865,10,10
exp_n130,0.000212157,10,9
exp_n130,0.000241581,3,2
exp_n130,0.000254542,9,0
exp_n130,0.000265267,5,0
exp_n130,0.000310267,3,3
exp_n130,0.000331533,5,1
exp_n131,0,285,0
exp_n131,7.77E-05,5,0
exp_n131,7.79E-05,9,3
exp_n131,8.16E-05,9,9
exp_n131,8.16E-05,5,3
exp_n131,8.56E-05,9,9
exp_n131,8.88E-05,10,5
exp_n131,9.24E-05,10,1
exp_n131,9.89E-05,5,5
exp_n131,0.000128167,5,0
exp_n131,0.000136565,10,0
exp_n131,0.000137449,3,0
exp_n131,0.000138914,10,4
exp_n131,0.000142849,5,2
exp_n131,0.000150457,9,0
exp_n131,0.00015764,9,4
exp_n131,0.000161488,10,3
exp_n131,0.000162551,10,4
exp_n131,0.000163975,3,1
exp_n131,0.000169019,5,5
exp_n131,0.000171913,5,0
exp_n131,0.000172233,5,4
exp_n131,0.000175891,5,0
exp_n131,0.00018156,5,2
exp_n131,0.000193885,9,7
exp_n131,0.00019921,10,10
exp_n131,0.000213674,9,0
exp_n131,0.000216448,3,3
exp_n131,0.000217777,10,8
exp_n131,0.000255006,9,1
exp_n131,0.000255504,9,0
exp_n131,0.000269477,10,2
exp_n131,0.000269727,5,5
exp_n131,0.00027744,3,2
exp_n131,0.000277583,3,3
exp_n131,0.000313522,5,0
exp_n131,0.000313772,10,10
exp_n131,0.000408529,5,1
exp_n131,0.000528745,9,1
exp_n132,0,285,0
exp_n132,6.84E-05,5,0
exp_n132,6.84E-05,9,4
exp_n132,7.01E-05,5,2
exp_n132,7.02E-05,9,6
exp_n132,7.18E-05,9,9
exp_n132,8.03E-05,5,5
exp_n132,8.06E-05,10,3
exp_n132,8.08E-05,10,6
exp_n132,0.000120877,5,4
exp_n132,0.000121231,5,2
exp_n132,0.000123763,10,3
exp_n132,0.000129328,10,0
exp_n132,0.000130685,3,0
exp_n132,0.000136767,5,0
exp_n132,0.000140555,10,1
exp_n132,0.000142645,5,5
exp_n132,0.000145048,3,0
exp_n132,0.000145953,9,0
exp_n132,0.000147329,10,0
exp_n132,0.00014916,9,1
exp_n132,0.000158303,5,3
exp_n132,0.00016176,9,0
exp_n132,0.0001619,9,5
exp_n132,0.000162343,5,0
exp_n132,0.000162524,5,0
exp_n132,0.000168589,9,9
exp_n132,0.00018199,10,10
exp_n132,0.000184216,3,2
exp_n132,0.000194404,9,1
exp_n132,0.000207835,10,10
exp_n132,0.000222608,5,5
exp_n132,0.000228977,10,3
exp_n132,0.000241273,3,1
exp_n132,0.00024711,5,0
exp_n132,0.000247897,10,9
exp_n132,0.000257464,3,3
exp_n132,0.000269792,9,0
exp_n132,0.000308568,5,0
exp_n133,0,285,0
exp_n133,6.96E-05,5,0
exp_n133,6.97E-05,9,5
exp_n133,7.16E-05,5,2
exp_n133,7.17E-05,9,6
exp_n133,7.38E-05,9,8
exp_n133,7.75E-05,10,5
exp_n133,8.13E-05,10,5
exp_n133,9.02E-05,5,5
exp_n133,0.000124701,5,0
exp_n133,0.000126693,10,1
exp_n133,0.000127055,5,1
exp_n133,0.000127964,3,0
exp_n133,0.000129382,10,2
exp_n133,0.000141416,9,1
exp_n133,0.000142494,10,2
exp_n133,0.000143298,5,3
exp_n133,0.000144631,3,1
exp_n133,0.000146109,10,6
exp_n133,0.000146786,5,4
exp_n133,0.000148231,9,0
exp_n133,0.000149158,5,0
exp_n133,0.00015037,5,5
exp_n133,0.000166654,3,3
exp_n133,0.000167259,5,0
exp_n133,0.000173434,9,4
exp_n133,0.000191108,5,5
exp_n133,0.000193057,9,2
exp_n133,0.0002036,10,10
exp_n133,0.000203691,3,0
exp_n133,0.000209249,10,7
exp_n133,0.000234239,9,0
exp_n133,0.00024016,5,0
exp_n133,0.000276126,10,9
exp_n133,0.000298081,3,3
exp_n133,0.000301887,10,6
exp_n133,0.000400494,9,2
exp_n133,0.000431477,5,2
exp_n133,0.000463089,9,1
exp_n134,0,285,0
exp_n134,6.92E-05,9,4
exp_n134,6.93E-05,5,0
exp_n134,7.11E-05,5,3
exp_n134,7.12E-05,9,3
exp_n134,7.23E-05,10,3
exp_n134,7.31E-05,9,9
exp_n134,7.93E-05,10,5
exp_n134,8.69E-05,5,5
exp_n134,0.000130786,10,3
exp_n134,0.000131075,5,2
exp_n134,0.000131511,10,1
exp_n134,0.000133503,5,0
exp_n134,0.000135171,3,0
exp_n134,0.000137677,5,0
exp_n134,0.000141375,9,2
exp_n134,0.000142723,9,4
exp_n134,0.000146129,5,3
exp_n134,0.000146594,10,2
exp_n134,0.000148284,5,4
exp_n134,0.000148943,9,0
exp_n134,0.000150445,3,2
exp_n134,0.000153645,5,2
exp_n134,0.000154919,10,3
exp_n134,0.000157473,3,3
exp_n134,0.000163399,5,0
exp_n134,0.0001686,5,1
exp_n134,0.000182186,3,3
exp_n134,0.000186425,10,5
exp_n134,0.000192241,9,1
exp_n134,0.000192442,10,10
exp_n134,0.000204686,9,0
exp_n134,0.000210494,3,3
exp_n134,0.000235742,5,5
exp_n134,0.000250458,10,10
exp_n134,0.000272772,9,2
exp_n134,0.000276728,10,7
exp_n134,0.000286693,5,0
exp_n134,0.00031674,9,1
exp_n135,0,285,0
exp_n135,6.80E-05,9,3
exp_n135,6.81E-05,5,0
exp_n135,6.96E-05,5,2
exp_n135,6.98E-05,9,6
exp_n135,7.15E-05,9,9
exp_n135,7.74E-05,10,6
exp_n135,8.21E-05,10,8
exp_n135,8.24E-05,5,5
exp_n135,0.000118508,10,0
exp_n135,0.000125535,10,6
exp_n135,0.000125553,5,1
exp_n135,0.000132416,5,0
exp_n135,0.000132869,5,0
exp_n135,0.000133388,3,0
exp_n135,0.000138686,5,0
exp_n135,0.000141312,9,0
exp_n135,0.000144007,5,3
exp_n135,0.000144035,10,4
exp_n135,0.000146344,9,2
exp_n135,0.000146409,10,1
exp_n135,0.000147024,3,2
exp_n135,0.000148131,5,3
exp_n135,0.00015672,5,5
exp_n135,0.000166734,3,3
exp_n135,0.000169298,9,4
exp_n135,0.000169828,5,0
exp_n135,0.000179864,10,8
exp_n135,0.000180875,9,1
exp_n135,0.00018249,3,2
exp_n135,0.000182651,3,3
exp_n135,0.000186417,10,8
exp_n135,0.000189215,9,0
exp_n135,0.000206059,10,10
exp_n135,0.000229306,10,4
exp_n135,0.000252776,5,5
exp_n135,0.000291485,5,3
exp_n135,0.000314131,9,2
exp_n135,0.000337523,9,2
exp_n136,0,285,0
exp_n136,6.81E-05,5,0
exp_n136,6.82E-05,9,6
exp_n136,7.01E-05,5,1
exp_n136,7.02E-05,9,5
exp_n136,7.20E-05,9,8
exp_n136,7.85E-05,10,4
exp_n136,7.98E-05,10,7
exp_n136,8.29E-05,5,5
exp_n136,0.000115515,10,1
exp_n136,0.000123892,3,1
exp_n136,0.00012532,5,3
exp_n136,0.000126639,5,0
exp_n136,0.000126789,5,0
exp_n136,0.000127031,10,9
exp_n136,0.000131816,5,0
exp_n136,0.000135001,9,0
exp_n136,0.000135461,5,3
exp_n136,0.000142332,5,5
exp_n136,0.000142402,10,3
exp_n136,0.000142636,10,1
exp_n136,0.000150006,3,2
exp_n136,0.000152171,5,4
exp_n136,0.000165128,3,3
exp_n136,0.000167998,9,6
exp_n136,0.000174066,5,0
exp_n136,0.000179774,5,0
exp_n136,0.000179924,9,3
exp_n136,0.000185903,10,10
exp_n136,0.000196474,9,1
exp_n136,0.000202193,10,9
exp_n136,0.00020938,3,2
exp_n136,0.000244079,10,10
exp_n136,0.000245617,10,3
exp_n136,0.00025469,9,0
exp_n136,0.000256283,5,5
exp_n136,0.000330725,9,1
exp_n136,0.00038203,9,0
exp_n136,0.000390974,3,3
exp_n137,0,285,0
exp_n137,7.27E-05,9,5
exp_n137,7.28E-05,5,0
exp_n137,7.56E-05,9,4
exp_n137,7.57E-05,5,0
exp_n137,7.87E-05,9,8
exp_n137,8.77E-05,10,4
exp_n137,8.81E-05,10,3
exp_n137,8.98E-05,5,5
exp_n137,0.000125714,10,1
exp_n137,0.000132846,5,0
exp_n137,0.000134969,3,0
exp_n137,0.000135555,10,1
exp_n137,0.000136501,5,0
exp_n137,0.000137038,5,2
exp_n137,0.000140364,9,8
exp_n137,0.000151006,9,0
exp_n137,0.000151144,5,5
exp_n137,0.000152088,5,5
exp_n137,0.000157484,10,1
exp_n137,0.000157918,5,5
exp_n137,0.000157985,10,4
exp_n137,0.000160878,3,1
exp_n137,0.000168088,9,3
exp_n137,0.000182608,5,0
exp_n137,0.000182975,9,2
exp_n137,0.000205287,3,3
exp_n137,0.000211341,10,10
exp_n137,0.000211518,9,0
exp_n137,0.000216456,5,1
exp_n137,0.000219145,3,3
exp_n137,0.000223843,5,0
exp_n137,0.000238854,10,10
exp_n137,0.000256951,10,9
exp_n137,0.000269354,10,8
exp_n137,0.000304527,5,5
exp_n137,0.000317816,3,3
exp_n137,0.00034294,9,2
exp_n137,0.000390427,9,0
exp_n138,0,285,0
exp_n138,6.79E-05,5,0
exp_n138,6.80E-05,9,4
exp_n138,6.96E-05,5,3
exp_n138,6.97E-05,9,5
exp_n138,7.11E-05,9,9
exp_n138,7.87E-05,10,3
exp_n138,8.85E-05,5,5
exp_n138,9.06E-05,10,6
exp_n138,0.000117846,10,0
exp_n138,0.000124019,10,5
exp_n138,0.00012672,5,0
exp_n138,0.00013316,5,5
exp_n138,0.000133671,3,0
exp_n138,0.00013783,5,1
exp_n138,0.000138034,10,2
exp_n138,0.000138745,9,0
