set,Dose,N,Effect
exp_n127,0.843380221,30,18
exp_n127,0.845336085,30,2
exp_n127,0.865051004,30,30
exp_n127,0.872129613,30,2
exp_n127,0.909842789,30,3
exp_n127,0.927847708,30,0
exp_n127,0.93090496,30,9
exp_n127,0.969423853,30,15
exp_n127,0.993559601,30,26
exp_n127,1.01377477,30,23
exp_n127,1.043288863,30,29
exp_n128,0,220,0
exp_n128,0.69671248,30,22
exp_n128,0.699429494,30,12
exp_n128,0.710423716,30,18
exp_n128,0.712991805,30,30
exp_n128,0.735076973,30,6
exp_n128,0.735422096,30,0
exp_n128,0.755265587,3,3
exp_n128,0.757388665,30,12
exp_n128,0.761257274,30,13
exp_n128,0.762112229,30,7
exp_n128,0.767720612,30,2
exp_n128,0.77552199,30,7
exp_n128,0.783755852,30,17
exp_n128,0.795678665,30,30
exp_n128,0.81594171,30,22
exp_n128,0.881982459,30,1
exp_n128,0.884046062,5,0
exp_n128,0.895905855,30,2
exp_n128,0.910340401,30,2
exp_n128,0.922168181,30,2
exp_n128,0.93251274,30,12
exp_n128,0.936213393,30,2
exp_n128,0.945872126,30,13
exp_n128,0.958071686,30,28
exp_n128,0.965952902,30,23
exp_n128,0.971903731,30,28
exp_n129,0,220,0
exp_n129,0.69239868,30,25
exp_n129,0.701816717,30,14
exp_n129,0.708184386,30,9
exp_n129,0.709336769,30,3
exp_n129,0.732898607,30,30
exp_n129,0.74465161,30,24
exp_n129,0.746719473,30,6
exp_n129,0.758866882,30,5
exp_n129,0.759232464,30,13
exp_n129,0.760985869,3,3
exp_n129,0.76851397,30,10
exp_n129,0.775630085,30,19
exp_n129,0.790880052,30,16
exp_n129,0.817426852,5,0
exp_n129,0.822476623,30,1
exp_n129,0.838005911,30,17
exp_n129,0.845047801,30,3
exp_n129,0.863629323,30,0
exp_n129,0.879597757,30,30
exp_n129,0.898946856,30,3
exp_n129,0.916050381,30,10
exp_n129,0.923125981,30,2
exp_n129,0.965308509,30,16
exp_n129,0.976573955,30,28
exp_n129,0.995530323,30,24
exp_n129,1.028853586,30,29
exp_n13,0,220,0
exp_n13,0.709529856,30,20
exp_n13,0.732656783,30,20
exp_n13,0.741813581,30,21
exp_n13,0.743901359,30,3
exp_n13,0.752146669,30,2
exp_n13,0.768904069,30,29
exp_n13,0.770277701,30,3
exp_n13,0.778116994,3,3
exp_n13,0.785106212,30,6
exp_n13,0.785745262,30,17
exp_n13,0.786249636,30,16
exp_n13,0.798699758,30,10
exp_n13,0.810369362,30,13
exp_n13,0.82371379,30,30
exp_n13,0.829480434,30,22
exp_n13,0.881230978,30,2
exp_n13,0.88602441,5,0
exp_n13,0.895629869,30,3
exp_n13,0.910492718,30,2
exp_n13,0.936309342,30,2
exp_n13,0.956148304,30,2
exp_n13,0.957354298,30,9
exp_n13,0.978158869,30,11
exp_n13,1.000960093,30,28
exp_n13,1.011786983,30,25
exp_n13,1.029665311,30,28
exp_n130,0,220,0
exp_n130,0.690954808,30,22
exp_n130,0.693939983,30,14
exp_n130,0.711083081,30,19
exp_n130,0.716242991,30,1
exp_n130,0.71760661,30,30
exp_n130,0.734465728,30,7
exp_n130,0.752005496,3,3
exp_n130,0.753158617,30,6
exp_n130,0.754944264,30,11
exp_n130,0.756703328,30,23
exp_n130,0.763189564,30,19
exp_n130,0.765865528,30,4
exp_n130,0.783980872,30,15
exp_n130,0.807235013,30,16
exp_n130,0.825494879,30,30
exp_n130,0.852409238,5,0
exp_n130,0.855899384,30,1
exp_n130,0.870332919,30,1
exp_n130,0.888474394,30,2
exp_n130,0.906601718,30,1
exp_n130,0.911687932,30,10
exp_n130,0.918917632,30,3
exp_n130,0.944069254,30,14
exp_n130,0.963209105,30,28
exp_n130,0.967942688,30,29
exp_n130,0.989333519,30,29
exp_n131,0,220,0
exp_n131,0.713213705,30,24
exp_n131,0.719719469,30,14
exp_n131,0.734132821,30,17
exp_n131,0.74161245,30,9
exp_n131,0.745742299,30,30
exp_n131,0.747689489,30,1
exp_n131,0.764633507,30,6
exp_n131,0.769492943,30,11
exp_n131,0.76972717,3,3
exp_n131,0.772681189,30,8
exp_n131,0.773505054,30,18
exp_n131,0.785425061,30,7
exp_n131,0.808331277,30,20
exp_n131,0.831782098,30,13
exp_n131,0.832059379,30,30
exp_n131,0.880365312,30,5
exp_n131,0.880795921,5,0
exp_n131,0.899518893,30,3
exp_n131,0.917176745,30,1
exp_n131,0.938919389,30,1
exp_n131,0.943657026,30,9
exp_n131,0.951039865,30,1
exp_n131,0.969371691,30,10
exp_n131,0.989346299,30,27
exp_n131,0.997246562,30,28
exp_n131,1.015724796,30,28
exp_n132,0,220,0
exp_n132,0.681712548,30,24
exp_n132,0.689918056,30,13
exp_n132,0.707484728,30,22
exp_n132,0.718083249,30,2
exp_n132,0.728329862,30,6
exp_n132,0.72912463,30,27
exp_n132,0.738379792,30,7
exp_n132,0.743866873,30,11
exp_n132,0.747108846,3,3
exp_n132,0.747641604,30,15
exp_n132,0.749827941,30,2
exp_n132,0.750614725,30,8
exp_n132,0.771618207,30,16
exp_n132,0.795703743,30,18
exp_n132,0.850146954,30,4
exp_n132,0.854285716,30,30
exp_n132,0.855105944,5,0
exp_n132,0.862218883,30,4
exp_n132,0.880241775,30,2
exp_n132,0.901502375,30,0
exp_n132,0.91475871,30,10
exp_n132,0.919307322,30,1
exp_n132,0.93915522,30,11
exp_n132,0.948190912,30,28
exp_n132,0.951941078,30,25
exp_n132,0.960570821,30,27
exp_n133,0,220,0
exp_n133,0.693591501,30,24
exp_n133,0.702112583,30,13
exp_n133,0.716245755,30,8
exp_n133,0.71649121,30,27
exp_n133,0.725733412,30,1
exp_n133,0.727143021,30,19
exp_n133,0.741532975,30,2
exp_n133,0.755304886,3,3
exp_n133,0.756035567,30,14
exp_n133,0.769849713,30,22
exp_n133,0.775324013,30,6
exp_n133,0.782322504,30,7
exp_n133,0.793778613,30,21
exp_n133,0.816782077,30,20
exp_n133,0.846614333,5,0
exp_n133,0.856482981,30,6
exp_n133,0.872110681,30,5
exp_n133,0.873864895,30,30
exp_n133,0.878892287,30,3
exp_n133,0.919445063,30,2
exp_n133,0.926426116,30,9
exp_n133,0.934603336,30,1
exp_n133,0.954741939,30,13
exp_n133,0.97131301,30,25
exp_n133,0.987244033,30,27
exp_n133,1.008025534,30,30
exp_n134,0,220,0
exp_n134,0.6944654,30,20
exp_n134,0.697228824,30,14
exp_n134,0.718346337,30,5
exp_n134,0.722345172,30,6
exp_n134,0.72460425,30,20
exp_n134,0.725082552,30,29
exp_n134,0.740946326,30,6
exp_n134,0.752071561,30,13
exp_n134,0.762187692,3,3
exp_n134,0.76469886,30,11
exp_n134,0.766141209,30,7
exp_n134,0.767769862,30,14
exp_n134,0.799688416,30,18
exp_n134,0.814870307,30,25
exp_n134,0.853698806,30,2
exp_n134,0.858236091,30,30
exp_n134,0.859976795,5,0
exp_n134,0.872908098,30,1
exp_n134,0.888036436,30,0
exp_n134,0.916339722,30,4
exp_n134,0.923090104,30,12
exp_n134,0.929212792,30,1
exp_n134,0.950604616,30,9
exp_n134,0.964116985,30,28
exp_n134,0.979602747,30,26
exp_n134,0.997016438,30,30
exp_n135,0,220,0
exp_n135,0.684977954,30,18
exp_n135,0.701718684,30,14
exp_n135,0.711370912,30,22
exp_n135,0.731673339,30,1
exp_n135,0.739065211,30,7
exp_n135,0.747328601,3,3
exp_n135,0.750646472,30,14
exp_n135,0.752966098,30,6
exp_n135,0.753132074,30,28
exp_n135,0.75313822,30,17
exp_n135,0.764510489,30,8
exp_n135,0.770243442,30,4
exp_n135,0.786780712,30,22
exp_n135,0.805589282,30,19
exp_n135,0.806857398,30,30
exp_n135,0.869042721,5,0
exp_n135,0.871180203,30,5
exp_n135,0.88359136,30,1
exp_n135,0.889356996,30,0
exp_n135,0.916404203,30,3
exp_n135,0.919141333,30,1
exp_n135,0.92435492,30,12
exp_n135,0.935198953,30,13
exp_n135,0.95477896,30,25
exp_n135,0.957528358,30,26
exp_n135,0.980366493,30,28
exp_n136,0,220,0
exp_n136,0.695632229,30,25
exp_n136,0.715083901,30,15
exp_n136,0.719259939,30,1
exp_n136,0.723126026,30,6
exp_n136,0.734682586,30,29
exp_n136,0.738625841,30,24
exp_n136,0.747097405,30,5
exp_n136,0.760254831,3,3
exp_n136,0.765452488,30,6
exp_n136,0.76588864,30,21
exp_n136,0.767988924,30,7
exp_n136,0.777418783,30,22
exp_n136,0.796925391,30,22
exp_n136,0.826832465,30,21
exp_n136,0.838628963,5,0
exp_n136,0.845865455,30,1
exp_n136,0.861369753,30,30
exp_n136,0.867936719,30,3
exp_n136,0.87650281,30,3
exp_n136,0.920097752,30,1
exp_n136,0.930237389,30,2
exp_n136,0.9303796,30,8
exp_n136,0.967667271,30,7
exp_n136,0.984662813,30,24
exp_n136,0.997324222,30,25
exp_n136,1.017623953,30,28
exp_n137,0,220,0
exp_n137,0.7179109,30,23
exp_n137,0.725563953,30,19
exp_n137,0.738914606,30,26
exp_n137,0.753622519,30,9
exp_n137,0.755029174,30,3
exp_n137,0.767157325,30,4
exp_n137,0.768510632,30,29
exp_n137,0.781685493,30,12
exp_n137,0.78415247,30,4
exp_n137,0.784253336,3,3
exp_n137,0.788297448,30,16
exp_n137,0.793118293,30,7
exp_n137,0.814173308,30,22
exp_n137,0.842948059,30,19
exp_n137,0.845365259,30,30
exp_n137,0.900646863,30,2
exp_n137,0.904172287,5,0
exp_n137,0.91359487,30,4
exp_n137,0.92806701,30,1
exp_n137,0.947212056,30,1
exp_n137,0.958229974,30,10
exp_n137,0.95977673,30,1
exp_n137,0.985854157,30,13
exp_n137,1.000358679,30,23
exp_n137,1.007162126,30,25
exp_n137,1.017473045,30,30
exp_n138,0,220,0
exp_n138,0.693487404,30,25
exp_n138,0.702199058,30,13
exp_n138,0.721320447,30,18
exp_n138,0.722012598,30,30
exp_n138,0.740674541,30,5
exp_n138,0.741740092,30,3
exp_n138,0.750944294,30,5
exp_n138,0.755863363,30,12
exp_n138,0.759669568,3,3
exp_n138,0.760635132,30,4
exp_n138,0.764385484,30,16
exp_n138,0.767067244,30,11
exp_n138,0.794794463,30,19
exp_n138,0.820708123,30,30
exp_n138,0.821726396,30,21
exp_n138,0.880015576,30,3
exp_n138,0.881758136,5,0
exp_n138,0.898426633,30,1
exp_n138,0.902086737,30,1
exp_n138,0.923944736,30,4
exp_n138,0.936228632,30,8
exp_n138,0.937526974,30,1
exp_n138,0.950030859,30,15
exp_n138,0.967738057,30,25
exp_n138,0.973889761,30,24
exp_n138,0.99410798,30,28
exp_n139,0,220,0
exp_n139,0.689998068,30,24
exp_n139,0.699557395,30,18
exp_n139,0.704054459,30,1
exp_n139,0.709679363,30,7
exp_n139,0.734243483,30,25
exp_n139,0.739419931,30,7
exp_n139,0.744202923,30,29
exp_n139,0.747722778,3,3
exp_n139,0.756348688,30,19
exp_n139,0.756502341,30,4
exp_n139,0.757533343,30,4
exp_n139,0.771210294,30,19
exp_n139,0.800218106,30,16
exp_n139,0.815485262,5,0
exp_n139,0.826942737,30,21
exp_n139,0.827585673,30,3
exp_n139,0.85008104,30,0
exp_n139,0.866187748,30,1
exp_n139,0.885338498,30,30
exp_n139,0.903847605,30,2
exp_n139,0.91671155,30,6
exp_n139,0.917160218,30,1
exp_n139,0.963545868,30,11
exp_n139,0.979989684,30,30
exp_n139,0.993489385,30,23
exp_n139,1.017805222,30,30
exp_n14,0,220,0
exp_n14,0.690050551,30,23
exp_n14,0.692296018,30,15
exp_n14,0.710679421,30,1
exp_n14,0.719653206,30,8
exp_n14,0.72406437,30,20
exp_n14,0.726744971,30,29
exp_n14,0.732422277,30,6
exp_n14,0.744173852,30,11
exp_n14,0.746717855,3,3
exp_n14,0.755003013,30,2
exp_n14,0.755493817,30,11
exp_n14,0.763103885,30,20
exp_n14,0.78566259,30,17
exp_n14,0.818268462,30,20
exp_n14,0.837090653,30,3
exp_n14,0.838176652,5,0
exp_n14,0.85806923,30,3
exp_n14,0.862128557,30,30
exp_n14,0.875588248,30,0
exp_n14,0.910589706,30,3
exp_n14,0.919178311,30,6
exp_n14,0.919651399,30,2
exp_n14,0.950587108,30,14
exp_n14,0.961761972,30,28
exp_n14,0.980219737,30,24
exp_n14,0.99464624,30,29
exp_n140,0,220,0
exp_n140,0.690259022,30,24
exp_n140,0.695722591,30,17
exp_n140,0.707451032,30,28
exp_n140,0.711501879,30,20
exp_n140,0.7329096,30,4
exp_n140,0.735745638,30,9
exp_n140,0.756766063,30,4
exp_n140,0.757905813,30,3
exp_n140,0.758272794,3,3
exp_n140,0.759776005,30,14
exp_n140,0.763251956,30,14
exp_n140,0.773712304,30,10
exp_n140,0.781906934,30,20
exp_n140,0.79057712,30,19
exp_n140,0.818488198,30,30
exp_n140,0.875725471,30,1
exp_n140,0.876187884,5,0
exp_n140,0.88330507,30,1
exp_n140,0.898001741,30,0
exp_n140,0.914435824,30,4
exp_n140,0.920227326,30,11
exp_n140,0.931089635,30,2
exp_n140,0.951326479,30,27
exp_n140,0.953664357,30,12
exp_n140,0.96201769,30,26
exp_n140,0.974551383,30,29
exp_n141,0,220,0
exp_n141,0.691728406,30,25
exp_n141,0.700039495,30,13
exp_n141,0.723683362,30,2
exp_n141,0.729244803,30,18
exp_n141,0.731969621,30,8
exp_n141,0.747306357,30,29
exp_n141,0.75094385,30,4
exp_n141,0.755881538,30,14
exp_n141,0.757424078,30,4
exp_n141,0.760958209,3,3
exp_n141,0.77202474,30,6
exp_n141,0.776285203,30,17
exp_n141,0.783884482,30,20
exp_n141,0.810501653,30,18
exp_n141,0.843734498,30,30
exp_n141,0.864414256,5,0
exp_n141,0.865556699,30,2
exp_n141,0.881020794,30,0
exp_n141,0.891013682,30,1
exp_n141,0.920229982,30,1
exp_n141,0.925893364,30,3
exp_n141,0.938614748,30,15
exp_n141,0.956960171,30,14
exp_n141,0.964209834,30,29
exp_n141,0.981243298,30,23
exp_n141,0.990476271,30,29
exp_n142,0,220,0
exp_n142,0.704177395,30,20
exp_n142,0.710491618,30,8
exp_n142,0.728348083,30,25
exp_n142,0.736443553,30,3
exp_n142,0.738785249,30,5
exp_n142,0.742362731,30,30
exp_n142,0.764691293,30,2
exp_n142,0.766692093,30,18
exp_n142,0.767470167,3,3
exp_n142,0.77349794,30,6
exp_n142,0.781516731,30,10
exp_n142,0.782799536,30,18
exp_n142,0.792103142,30,16
exp_n142,0.830753718,30,30
exp_n142,0.833021305,30,21
exp_n142,0.878360097,5,0
exp_n142,0.883252901,30,4
exp_n142,0.892966772,30,0
exp_n142,0.906226961,30,0
exp_n142,0.930378772,30,3
exp_n142,0.935363887,30,3
exp_n142,0.941024005,30,8
exp_n142,0.953741834,30,8
exp_n142,0.980510184,30,29
exp_n142,0.986101718,30,27
exp_n142,1.00439088,30,28
exp_n143,0,220,0
exp_n143,0.690908134,30,23
exp_n143,0.697127907,30,15
exp_n143,0.713736957,30,28
exp_n143,0.71757569,30,15
exp_n143,0.736928974,30,1
exp_n143,0.740575465,30,4
exp_n143,0.746514481,30,13
exp_n143,0.746570583,3,3
exp_n143,0.748927272,30,4
exp_n143,0.759912815,30,18
exp_n143,0.767338109,30,5
exp_n143,0.768754314,30,8
exp_n143,0.783936574,30,22
exp_n143,0.793494922,30,21
exp_n143,0.823247673,30,30
exp_n143,0.87579343,30,1
exp_n143,0.87869774,5,0
exp_n143,0.892079893,30,0
exp_n143,0.905884447,30,1
exp_n143,0.920853917,30,11
exp_n143,0.924464934,30,2
exp_n143,0.925233874,30,3
exp_n143,0.944305574,30,12
exp_n143,0.949560261,30,24
exp_n143,0.963767501,30,25
exp_n143,0.967895928,30,30
exp_n144,0,220,0
exp_n144,0.683494732,30,22
exp_n144,0.691462836,30,18
exp_n144,0.708997976,30,3
exp_n144,0.709565785,30,4
exp_n144,0.712663935,30,22
exp_n144,0.733782435,30,3
exp_n144,0.743829471,30,17
exp_n144,0.744308831,30,3
exp_n144,0.746475373,3,3
exp_n144,0.74852144,30,27
exp_n144,0.756879991,30,7
exp_n144,0.757459896,30,17
exp_n144,0.778774719,30,15
exp_n144,0.80040624,30,23
exp_n144,0.8018356,30,30
exp_n144,0.837804088,30,2
exp_n144,0.839922187,5,0
exp_n144,0.863478373,30,1
exp_n144,0.867659884,30,1
exp_n144,0.893610955,30,5
exp_n144,0.910712623,30,1
exp_n144,0.911990246,30,7
exp_n144,0.934913398,30,19
exp_n144,0.957364634,30,22
exp_n144,0.960142042,30,26
exp_n144,0.975733202,30,30
exp_n145,0,220,0
exp_n145,0.683429264,30,23
exp_n145,0.688976648,30,13
exp_n145,0.706036493,30,18
exp_n145,0.70659086,30,29
exp_n145,0.716495655,30,1
exp_n145,0.717545849,30,5
exp_n145,0.732704538,30,3
exp_n145,0.742347904,30,15
exp_n145,0.749454213,3,3
exp_n145,0.75281312,30,4
exp_n145,0.753273318,30,14
exp_n145,0.764104299,30,7
exp_n145,0.778102052,30,16
exp_n145,0.786730513,30,30
exp_n145,0.788729086,30,21
exp_n145,0.853652316,30,6
exp_n145,0.855788881,5,0
exp_n145,0.869570647,30,2
exp_n145,0.881344235,30,3
exp_n145,0.909452532,30,2
exp_n145,0.915476287,30,1
exp_n145,0.917761092,30,6
exp_n145,0.941753433,30,15
exp_n145,0.955333394,30,27
exp_n145,0.959010087,30,23
exp_n145,0.973493075,30,29
exp_n146,0,220,0
exp_n146,0.683983809,30,23
exp_n146,0.688363225,30,16
exp_n146,0.705298015,30,24
exp_n146,0.705619411,30,28
exp_n146,0.720693394,30,2
exp_n146,0.724402119,30,6
exp_n146,0.744561661,3,3
exp_n146,0.748624503,30,10
exp_n146,0.753876582,30,11
exp_n146,0.757867358,30,17
exp_n146,0.758193853,30,4
exp_n146,0.762210457,30,5
exp_n146,0.765433872,30,18
exp_n146,0.78622418,30,17
exp_n146,0.797211893,30,30
exp_n146,0.859642924,30,3
exp_n146,0.864536625,5,0
exp_n146,0.883761105,30,2
exp_n146,0.893410894,30,0
exp_n146,0.912466821,30,4
exp_n146,0.917603795,30,1
exp_n146,0.920961694,30,13
exp_n146,0.936458559,30,16
exp_n146,0.951207918,30,27
exp_n146,0.955017418,30,24
exp_n146,0.976815293,30,28
exp_n147,0,220,0
exp_n147,0.707064855,30,21
exp_n147,0.721166202,30,14
exp_n147,0.727462582,30,7
exp_n147,0.738229431,30,1
exp_n147,0.749570545,30,23
exp_n147,0.751490198,30,28
exp_n147,0.756517617,30,1
exp_n147,0.771467475,30,15
exp_n147,0.781610686,3,3
exp_n147,0.785253186,30,6
exp_n147,0.786522295,30,20
exp_n147,0.786616769,30,6
exp_n147,0.81272079,30,17
exp_n147,0.850064776,30,20
exp_n147,0.856406488,30,30
exp_n147,0.858961714,5,0
exp_n147,0.859667166,30,3
exp_n147,0.878753089,30,2
exp_n147,0.895594208,30,2
exp_n147,0.938292472,30,1
exp_n147,0.94899337,30,3
exp_n147,0.949644553,30,9
exp_n147,0.992189727,30,14
exp_n147,1.004136591,30,22
exp_n147,1.014212423,30,24
exp_n147,1.036570578,30,30
exp_n148,0,220,0
exp_n148,0.699378019,30,20
exp_n148,0.710294558,30,17
exp_n148,0.726193191,30,1
exp_n148,0.727996299,30,7
exp_n148,0.732334277,30,23
exp_n148,0.740152244,30,0
exp_n148,0.755654521,30,15
exp_n148,0.759480629,3,3
exp_n148,0.761885979,30,30
exp_n148,0.768882659,30,17
exp_n148,0.773518438,30,9
exp_n148,0.775630916,30,5
exp_n148,0.783729292,30,19
exp_n148,0.803534019,30,23
exp_n148,0.822524705,30,30
exp_n148,0.859040035,5,0
exp_n148,0.864922232,30,1
exp_n148,0.886101864,30,2
exp_n148,0.886120012,30,0
exp_n148,0.9162093,30,2
exp_n148,0.925546957,30,3
exp_n148,0.934172701,30,9
exp_n148,0.948825695,30,11
exp_n148,0.968623793,30,27
exp_n148,0.983539187,30,26
exp_n148,1.007943701,30,28
exp_n149,0,220,0
exp_n149,0.701566116,30,20
exp_n149,0.706545526,30,20
exp_n149,0.720775765,30,20
exp_n149,0.734543746,30,1
exp_n149,0.738963136,30,30
exp_n149,0.751054576,30,2
exp_n149,0.757803339,30,17
exp_n149,0.758544353,3,3
exp_n149,0.761674436,30,2
exp_n149,0.769287304,30,22
exp_n149,0.771680505,30,9
exp_n149,0.773197164,30,6
exp_n149,0.794324314,30,17
exp_n149,0.800191953,30,30
exp_n149,0.806467819,30,22
exp_n149,0.890093217,5,0
exp_n149,0.901520954,30,1
exp_n149,0.910296822,30,1
exp_n149,0.917959303,30,0
exp_n149,0.938452076,30,1
exp_n149,0.943761252,30,10
exp_n149,0.950256826,30,1
exp_n149,0.95950363,30,14
exp_n149,0.961858689,30,27
exp_n149,0.972966661,30,25
exp_n149,0.989135955,30,30
exp_n15,0,220,0
exp_n15,0.702594259,30,16
exp_n15,0.708825953,30,8
exp_n15,0.719054056,30,22
exp_n15,0.725211906,30,30
exp_n15,0.727731297,30,0
exp_n15,0.729703171,30,6
exp_n15,0.748818618,30,8
exp_n15,0.765106797,30,11
exp_n15,0.766306034,30,17
exp_n15,0.770425334,30,6
exp_n15,0.770637649,3,3
exp_n15,0.777048421,30,16
exp_n15,0.794638492,30,15
exp_n15,0.81894611,30,22
exp_n15,0.830638319,30,30
exp_n15,0.859199535,30,2
exp_n15,0.869550902,5,0
exp_n15,0.882744436,30,1
exp_n15,0.895150368,30,0
exp_n15,0.919188023,30,0
exp_n15,0.931729842,30,10
exp_n15,0.932557048,30,1
exp_n15,0.957087632,30,13
exp_n15,0.969932369,30,28
exp_n15,0.992474524,30,28
exp_n15,0.992870683,30,30
exp_n150,0,220,0
exp_n150,0.705552509,30,23
exp_n150,0.706386313,30,18
exp_n150,0.727401863,30,25
exp_n150,0.737706668,30,29
exp_n150,0.745766451,30,0
exp_n150,0.755403313,30,6
exp_n150,0.764148214,30,3
exp_n150,0.767003947,30,12
exp_n150,0.770874791,3,3
exp_n150,0.773503535,30,21
exp_n150,0.774968513,30,5
exp_n150,0.792885412,30,1
exp_n150,0.793942072,30,18
exp_n150,0.806150068,30,30
exp_n150,0.809711709,30,22
exp_n150,0.883310752,5,0
exp_n150,0.883430415,30,6
exp_n150,0.905070888,30,1
exp_n150,0.909144288,30,5
exp_n150,0.933158985,30,1
exp_n150,0.935287646,30,13
exp_n150,0.941802083,30,2
exp_n150,0.95840283,30,14
exp_n150,0.964147232,30,29
exp_n150,0.986086216,30,28
exp_n150,0.99292163,30,29
exp_n151,0,220,0
exp_n151,0.687104473,30,24
exp_n151,0.693360394,30,13
exp_n151,0.708726714,30,30
exp_n151,0.713212658,30,1
exp_n151,0.71500306,30,8
exp_n151,0.716853838,30,22
exp_n151,0.748755999,30,2
exp_n151,0.750281581,30,16
exp_n151,0.758395529,3,3
exp_n151,0.760381334,30,18
exp_n151,0.76189994,30,11
exp_n151,0.762145093,30,6
exp_n151,0.771584887,30,18
exp_n151,0.802529081,30,22
exp_n151,0.844797345,5,0
exp_n151,0.84561762,30,2
exp_n151,0.859478599,30,0
exp_n151,0.864057741,30,30
exp_n151,0.875836524,30,3
exp_n151,0.907704206,30,2
exp_n151,0.911954099,30,9
exp_n151,0.913910917,30,4
exp_n151,0.951485711,30,14
exp_n151,0.967316062,30,27
exp_n151,0.974327325,30,27
exp_n151,0.987748023,30,28
exp_n152,0,220,0
exp_n152,0.664972165,30,6
exp_n152,0.682155463,30,0
exp_n152,0.697345194,30,21
exp_n152,0.719172843,30,16
exp_n152,0.722643662,30,2
exp_n152,0.74560913,30,10
exp_n152,0.758217359,30,3
exp_n152,0.758398628,30,14
exp_n152,0.759350134,30,3
exp_n152,0.762130986,3,3
exp_n152,0.764342211,30,23
exp_n152,0.766204717,5,0
exp_n152,0.773234187,30,29
exp_n152,0.784293617,30,15
exp_n152,0.801918859,30,13
exp_n152,0.803656386,30,2
exp_n152,0.828804953,30,1
exp_n152,0.860768277,30,23
exp_n152,0.884659933,30,3
exp_n152,0.915305485,30,9
exp_n152,0.918822572,30,3
exp_n152,0.967674223,30,30
exp_n152,0.976779292,30,12
exp_n152,1.013217475,30,26
exp_n152,1.047545577,30,25
exp_n152,1.072688425,30,28
exp_n153,0,220,0
exp_n153,0.701587455,30,21
exp_n153,0.705669068,30,18
exp_n153,0.718602826,30,23
exp_n153,0.747358487,30,0
exp_n153,0.748261777,30,3
exp_n153,0.760158772,3,3
exp_n153,0.76216628,30,27
exp_n153,0.762982662,30,14
exp_n153,0.767937474,30,2
exp_n153,0.770356698,30,18
exp_n153,0.77382193,30,13
exp_n153,0.775840036,30,5
exp_n153,0.794615004,30,17
exp_n153,0.811529929,30,18
exp_n153,0.8126107,30,30
exp_n153,0.889987918,5,0
exp_n153,0.892970038,30,2
exp_n153,0.90035601,30,0
exp_n153,0.914155364,30,0
exp_n153,0.931675475,30,2
exp_n153,0.940173585,30,5
exp_n153,0.9444812,30,9
exp_n153,0.95081086,30,13
exp_n153,0.971210198,30,27
exp_n153,0.97774251,30,25
