"","set","Dose","N","Effect"
"20373","exp_n569",0.813243641699759,30,30
"20374","exp_n569",0.826918935334333,4,0
"20375","exp_n569",0.831818070786274,30,1
"20376","exp_n569",0.834430512399605,4,0
"20377","exp_n569",0.836129257705025,1,0
"20378","exp_n569",0.838760594703035,30,2
"20379","exp_n569",0.859835204896981,5,0
"20380","exp_n569",0.864963340148433,30,2
"20381","exp_n569",0.876174815168883,30,3
"20382","exp_n569",0.885775625697375,30,29
"20383","exp_n569",0.906124936300902,30,0
"20384","exp_n569",0.912047802018929,30,2
"20385","exp_n569",0.914856060589684,17,2
"20386","exp_n569",0.924265369667666,73,0
"20387","exp_n569",0.927882511064421,30,0
"20388","exp_n569",0.931096479019209,36,3
"20389","exp_n569",0.936929988574549,30,12
"20390","exp_n569",0.941419229592559,2,0
"20391","exp_n569",0.959801908904998,30,25
"20392","exp_n569",0.980019813487579,30,21
"20393","exp_n569",0.981025324503912,30,15
"20394","exp_n569",0.988343874333239,30,10
"20395","exp_n569",0.989790049426354,30,14
"20396","exp_n569",1.03141365578739,30,29
"20397","exp_n569",1.04063892516568,4,0
"20398","exp_n57",0,30,0
"20399","exp_n57",0.685820266763514,2,0
"20400","exp_n57",0.687650188219232,30,23
"20401","exp_n57",0.707722416947187,30,9
"20402","exp_n57",0.710940578402231,30,20
"20403","exp_n57",0.724947385710343,3,0
"20404","exp_n57",0.744109564857848,30,5
"20405","exp_n57",0.744307782828415,71,0
"20406","exp_n57",0.747534389560671,30,4
"20407","exp_n57",0.749272616265825,2,0
"20408","exp_n57",0.753277795977449,3,3
"20409","exp_n57",0.765173834338386,30,7
"20410","exp_n57",0.771661328126632,30,18
"20411","exp_n57",0.786961300215713,30,24
"20412","exp_n57",0.79991341899039,4,0
"20413","exp_n57",0.800962863805031,30,30
"20414","exp_n57",0.818542076962414,4,0
"20415","exp_n57",0.825611170109351,30,0
"20416","exp_n57",0.825744539297765,1,0
"20417","exp_n57",0.82824070749132,30,1
"20418","exp_n57",0.863819992648198,30,5
"20419","exp_n57",0.871114581583431,5,0
"20420","exp_n57",0.88077618034457,30,29
"20421","exp_n57",0.882956854068614,30,1
"20422","exp_n57",0.902781603935236,30,2
"20423","exp_n57",0.907006490310395,17,3
"20424","exp_n57",0.907341458227406,30,2
"20425","exp_n57",0.911349665878576,30,3
"20426","exp_n57",0.914313978537446,73,0
"20427","exp_n57",0.924759298513692,36,2
"20428","exp_n57",0.929047720392111,30,16
"20429","exp_n57",0.930640277040395,2,0
"20430","exp_n57",0.95067236710569,30,25
"20431","exp_n57",0.955544417288292,30,22
"20432","exp_n57",0.970408835773444,30,13
"20433","exp_n57",0.970741093428485,30,20
"20434","exp_n57",0.987003802730308,30,19
"20435","exp_n57",1.01161211732762,4,2
"20436","exp_n57",1.01257941943275,30,30
"20437","exp_n570",0,30,0
"20438","exp_n570",0.677392411512617,30,7
"20439","exp_n570",0.70080798459595,30,26
"20440","exp_n570",0.703079245409808,2,0
"20441","exp_n570",0.730706231424366,30,1
"20442","exp_n570",0.736603916481965,30,9
"20443","exp_n570",0.744331461419213,71,0
"20444","exp_n570",0.745723213889145,2,0
"20445","exp_n570",0.748623674420182,30,27
"20446","exp_n570",0.755365049877755,3,3
"20447","exp_n570",0.756506147695692,30,12
"20448","exp_n570",0.772588042668809,3,0
"20449","exp_n570",0.800574317903994,30,17
"20450","exp_n570",0.810755943238529,5,0
"20451","exp_n570",0.81200969281969,30,2
"20452","exp_n570",0.829375050363446,30,2
"20453","exp_n570",0.829760264708538,30,1
"20454","exp_n570",0.830012151823155,1,0
"20455","exp_n570",0.831535466148967,30,23
"20456","exp_n570",0.83831190623351,30,3
"20457","exp_n570",0.838343192047414,4,0
"20458","exp_n570",0.875659741800259,30,3
"20459","exp_n570",0.879599865367792,4,0
"20460","exp_n570",0.888646568852815,30,1
"20461","exp_n570",0.900165857274036,30,2
"20462","exp_n570",0.90083699464671,73,0
"20463","exp_n570",0.907018967411583,17,1
"20464","exp_n570",0.911661572985846,30,30
"20465","exp_n570",0.921681421113566,36,1
"20466","exp_n570",0.936867904755518,30,30
"20467","exp_n570",0.940624233930959,30,11
"20468","exp_n570",0.945254720934673,2,1
"20469","exp_n570",0.989543045107924,30,29
"20470","exp_n570",0.998692761391466,30,17
"20471","exp_n570",1.00312231836806,30,15
"20472","exp_n570",1.01523433766165,30,20
"20473","exp_n570",1.02362543022419,30,20
"20474","exp_n570",1.05429306586913,30,30
"20475","exp_n570",1.09264829678821,4,2
"20476","exp_n571",0,30,0
"20477","exp_n571",0.685296127420711,30,21
"20478","exp_n571",0.688903560014661,2,0
"20479","exp_n571",0.711745992826901,30,21
"20480","exp_n571",0.717694053277227,30,7
"20481","exp_n571",0.728389900548257,3,0
"20482","exp_n571",0.738995687098598,2,0
"20483","exp_n571",0.741025131213508,30,6
"20484","exp_n571",0.741327750206889,71,0
"20485","exp_n571",0.748051191489963,3,3
"20486","exp_n571",0.753238074899027,30,6
"20487","exp_n571",0.758002826589538,30,6
"20488","exp_n571",0.784609786451183,30,17
"20489","exp_n571",0.798791022628342,30,24
"20490","exp_n571",0.800071570144387,30,30
"20491","exp_n571",0.800742596934999,4,0
"20492","exp_n571",0.816015507910741,4,0
"20493","exp_n571",0.827575815000622,30,3
"20494","exp_n571",0.828623142694987,30,3
"20495","exp_n571",0.831240139696615,1,0
"20496","exp_n571",0.87360070637018,30,2
"20497","exp_n571",0.876495242142763,30,28
"20498","exp_n571",0.878546822938921,5,0
"20499","exp_n571",0.886831844570258,30,4
"20500","exp_n571",0.901845155311412,30,4
"20501","exp_n571",0.911189223117288,73,0
"20502","exp_n571",0.916624348381715,30,1
"20503","exp_n571",0.916875354366036,17,3
"20504","exp_n571",0.920964630258343,36,1
"20505","exp_n571",0.931330246078647,30,12
"20506","exp_n571",0.931803136214186,30,2
"20507","exp_n571",0.932102994872188,2,1
"20508","exp_n571",0.955128619141605,30,26
"20509","exp_n571",0.96123783097561,30,14
"20510","exp_n571",0.962263403541887,30,18
"20511","exp_n571",0.970247998037116,30,17
"20512","exp_n571",0.980182152196469,30,18
"20513","exp_n571",0.994705046713323,30,28
"20514","exp_n571",1.01506459599326,4,1
"20515","exp_n572",0,30,0
"20516","exp_n572",0.705876347950418,2,0
"20517","exp_n572",0.70872470859858,30,24
"20518","exp_n572",0.719391724105926,30,7
"20519","exp_n572",0.72497744159926,30,19
"20520","exp_n572",0.753417639292025,3,0
"20521","exp_n572",0.754297930354414,2,0
"20522","exp_n572",0.755455426747453,30,4
"20523","exp_n572",0.75772403479829,71,0
"20524","exp_n572",0.762752614427848,30,10
"20525","exp_n572",0.774422879621947,3,3
"20526","exp_n572",0.779346942399322,30,10
"20527","exp_n572",0.800053058343262,30,12
"20528","exp_n572",0.814778712003307,4,0
"20529","exp_n572",0.819702506507098,4,0
"20530","exp_n572",0.819858948948496,30,24
"20531","exp_n572",0.843793482523273,30,1
"20532","exp_n572",0.846176568268173,1,0
"20533","exp_n572",0.85123989373793,30,30
"20534","exp_n572",0.851616175956375,30,6
"20535","exp_n572",0.885534819994548,30,3
"20536","exp_n572",0.889931597907653,5,0
"20537","exp_n572",0.898163019554457,30,29
"20538","exp_n572",0.902591441613054,30,1
"20539","exp_n572",0.917120587591157,30,5
"20540","exp_n572",0.92494387979414,30,0
"20541","exp_n572",0.926079595734676,73,0
"20542","exp_n572",0.931735456195458,17,1
"20543","exp_n572",0.936675516864144,36,1
"20544","exp_n572",0.942436754993222,30,1
"20545","exp_n572",0.950120557897259,30,16
"20546","exp_n572",0.960157082812428,2,1
"20547","exp_n572",0.968909284681063,30,28
"20548","exp_n572",0.987865482339737,30,20
"20549","exp_n572",0.990307427978498,30,13
"20550","exp_n572",0.990532640497616,30,18
"20551","exp_n572",0.993413762633841,30,11
"20552","exp_n572",1.02252347336247,30,30
"20553","exp_n572",1.03394086782471,4,0
"20554","exp_n573",0,30,0
"20555","exp_n573",0.699951627031916,2,0
"20556","exp_n573",0.705494933240492,30,20
"20557","exp_n573",0.716126186795247,30,16
"20558","exp_n573",0.71800414842556,3,0
"20559","exp_n573",0.731886675279777,30,7
"20560","exp_n573",0.749080356853753,71,0
"20561","exp_n573",0.758300831910853,30,4
"20562","exp_n573",0.758631385924179,2,0
"20563","exp_n573",0.760397178688573,3,3
"20564","exp_n573",0.760663805287796,30,10
"20565","exp_n573",0.777502195722615,30,10
"20566","exp_n573",0.787724427401692,30,13
"20567","exp_n573",0.807156954984644,30,24
"20568","exp_n573",0.814444455656414,4,0
"20569","exp_n573",0.815718365266965,4,0
"20570","exp_n573",0.822704836359751,30,30
"20571","exp_n573",0.844558438515329,30,1
"20572","exp_n573",0.846210515619628,1,0
"20573","exp_n573",0.850971603654197,30,1
"20574","exp_n573",0.886893915746895,30,29
"20575","exp_n573",0.888142386270223,30,1
"20576","exp_n573",0.894105217405816,5,0
"20577","exp_n573",0.905851738703996,30,1
"20578","exp_n573",0.922769711837727,30,3
"20579","exp_n573",0.925843841591272,17,4
"20580","exp_n573",0.927601405866691,73,0
"20581","exp_n573",0.933963908375216,30,3
"20582","exp_n573",0.939309312952735,36,4
"20583","exp_n573",0.942800566534481,2,1
"20584","exp_n573",0.944114880377168,30,13
"20585","exp_n573",0.94672025741619,30,1
"20586","exp_n573",0.974414390666154,30,27
"20587","exp_n573",0.978441162515569,30,23
"20588","exp_n573",0.985746741854882,30,18
"20589","exp_n573",0.995989515419835,30,12
"20590","exp_n573",1.00001311530309,30,29
"20591","exp_n573",1.00260777372405,30,22
"20592","exp_n573",1.02917775962758,4,1
"20593","exp_n574",0,30,0
"20594","exp_n574",0.685191322549569,2,0
"20595","exp_n574",0.68528348005515,30,20
"20596","exp_n574",0.696744220372872,30,4
